Function	CPU Time	CPU Time:Effective Time	CPU Time:Effective Time:Idle	CPU Time:Effective Time:Poor	CPU Time:Effective Time:Ok	CPU Time:Effective Time:Ideal	CPU Time:Effective Time:Over	CPU Time:Spin Time	CPU Time:Overhead Time	Module	Function (Full)	Source File	Start Address
simdFilter<(X86_VEXT)4, (int)4, (bool)1, (bool)0, (bool)1>	0.008002	0.008002	0.0	0.008002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void simdFilter<(X86_VEXT)4, (int)4, (bool)1, (bool)0, (bool)1>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool)	[Unknown]	0x1ab910
TU::setCbfAtDepth	0.008002	0.008002	0.0	0.008002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	TU::setCbfAtDepth(TransformUnit&, ComponentID const&, unsigned int const&, bool const&)	[Unknown]	0xda000
Reshape::getPWLIdxInv	0.008001	0.008001	0.0	0.008001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Reshape::getPWLIdxInv(int)	[Unknown]	0x3d2420
BitEstimatorBase::encodeRemAbsEP	0.008001	0.008001	0.0	0.008001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	BitEstimatorBase::encodeRemAbsEP(unsigned int, unsigned int, unsigned int, int)	[Unknown]	0x2b2c70
InterSearch::xGetAffineTemplateCost	0.008001	0.008001	0.0	0.008001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	InterSearch::xGetAffineTemplateCost(PredictionUnit&, UnitBuf<short>&, UnitBuf<short>&, Mv*, int, int, RefPicList, int)	[Unknown]	0x227a10
Picture::isRefScaled	0.008001	0.008001	0.0	0.008001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Picture::isRefScaled(PPS const*) const	[Unknown]	0x10f860
CodingStructure::setDecomp	0.008001	0.008001	0.0	0.008001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CodingStructure::setDecomp(CompArea const&, bool)	[Unknown]	0xf2680
AlfCovariance::gnsSolveByChol	0.008001	0.008001	0.0	0.008001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	AlfCovariance::gnsSolveByChol(double (*)[13], double*, double*, int) const	[Unknown]	0x2c7b10
__memset_chk_avx2_unaligned_erms	0.008001	0.008001	0.0	0.008001	0.0	0.0	0.0	0.0	0.0	libc.so.6	__memset_chk_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0x18f1b0
CU::divideTuInRows	0.008001	0.008001	0.0	0.008001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CU::divideTuInRows(CodingUnit const&)	[Unknown]	0xdaaf0
EncAdaptiveLoopFilter::lengthUvlc	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncAdaptiveLoopFilter::lengthUvlc(int)	[Unknown]	0x2cfc30
EncModeCtrl::currTestMode	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncModeCtrl::currTestMode(void) const	[Unknown]	0x3056a0
CABACWriter::intra_luma_pred_modes	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::intra_luma_pred_modes(CodingUnit const&)	[Unknown]	0x2c39e0
CABACWriter::intra_chroma_pred_mode	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::intra_chroma_pred_mode(PredictionUnit const&)	[Unknown]	0x2bbe50
QuantRDOQ::quant	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	QuantRDOQ::quant(TransformUnit&, ComponentID const&, AreaBuf<int const> const&, int&, QpParam const&, Ctx const&)	[Unknown]	0x4229b0
CU::traversePUs	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CU::traversePUs(CodingUnit const&)	[Unknown]	0xd69a0
Partitioner::setCUData	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Partitioner::setCUData(CodingUnit&)	[Unknown]	0x3fdd30
EncTemporalFilter::applyMotion	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncTemporalFilter::applyMotion(Array2D<MotionVector> const&, PelStorage const&, PelStorage&) const	[Unknown]	0x220b70
BestEncInfoCache::setCsFrom	0.007999	0.007999	0.0	0.007999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	BestEncInfoCache::setCsFrom(CodingStructure&, EncTestMode&, Partitioner const&) const	[Unknown]	0x307980
CodingStructure::getOrgBuf	0.007999	0.007999	0.0	0.007999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CodingStructure::getOrgBuf(void)	[Unknown]	0xf53e0
EncCu::xCheckRDCostMerge2Nx2N	0.007999	0.007999	0.0	0.007999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncCu::xCheckRDCostMerge2Nx2N(CodingStructure*&, CodingStructure*&, Partitioner&, EncTestMode const&)	[Unknown]	0x2f1b60
InterPrediction::weightedGeoBlk	0.007999	0.007999	0.0	0.007999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	InterPrediction::weightedGeoBlk(PredictionUnit&, unsigned char, int, UnitBuf<short>&, UnitBuf<short>&, UnitBuf<short>&)	[Unknown]	0x101e30
__ieee754_log10	0.007998	0.007998	0.0	0.007998	0.0	0.0	0.0	0.0	0.0	libm.so.6	__ieee754_log10	e_log10.c	0x2c400
CABACWriter::merge_flag	0.007998	0.007998	0.0	0.007998	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::merge_flag(PredictionUnit const&)	[Unknown]	0x2b5e60
