Function	CPU Time	CPU Time:Effective Time	CPU Time:Effective Time:Idle	CPU Time:Effective Time:Poor	CPU Time:Effective Time:Ok	CPU Time:Effective Time:Ideal	CPU Time:Effective Time:Over	CPU Time:Spin Time	CPU Time:Overhead Time	Module	Function (Full)	Source File	Start Address
QuantRDOQ::quant	0.019997	0.019997	0.0	0.019997	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	QuantRDOQ::quant(TransformUnit&, ComponentID const&, AreaBuf<int const> const&, int&, QpParam const&, Ctx const&)	[Unknown]	0x4229b0
TU::setCbfAtDepth	0.019997	0.019997	0.0	0.019997	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	TU::setCbfAtDepth(TransformUnit&, ComponentID const&, unsigned int const&, bool const&)	[Unknown]	0xda000
BitEstimatorBase::encodeBinEP	0.019996	0.019996	0.0	0.019996	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	BitEstimatorBase::encodeBinEP(unsigned int)	[Unknown]	0x2b3520
QTBTPartitioner::nextPart	0.019991	0.019991	0.0	0.019991	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	QTBTPartitioner::nextPart(CodingStructure const&, bool)	[Unknown]	0x3fd040
EncAdaptiveLoopFilter::getBlkStatsCcAlf	0.016015	0.016015	0.0	0.016015	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncAdaptiveLoopFilter::getBlkStatsCcAlf(AlfCovariance&, AlfFilterShape const&, UnitBuf<short> const&, UnitBuf<short> const&, UnitArea const&, UnitArea const&, ComponentID, int)	[Unknown]	0x2d1640
BestEncInfoCache::setFromCs	0.016005	0.016005	0.0	0.016005	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	BestEncInfoCache::setFromCs(CodingStructure const&, Partitioner const&)	[Unknown]	0x3074b0
EncCu::xEncodeDontSplit	0.016003	0.016003	0.0	0.016003	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncCu::xEncodeDontSplit(CodingStructure&, Partitioner&)	[Unknown]	0x2e64b0
InterSearch::skipSbtByRDCost	0.016003	0.016003	0.0	0.016003	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	InterSearch::skipSbtByRDCost(int, int, int, unsigned char, unsigned char, double, unsigned long, double, bool)	[Unknown]	0x22b240
CodingStructure::setDecomp	0.016003	0.016003	0.0	0.016003	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CodingStructure::setDecomp(UnitArea const&, bool)	[Unknown]	0xf2760
InterSearch::xCalcAffineMVBits	0.016003	0.016003	0.0	0.016003	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	InterSearch::xCalcAffineMVBits(PredictionUnit&, Mv*, Mv*)	[Unknown]	0x226e90
CABACWriter::cu_skip_flag	0.016002	0.016002	0.0	0.016002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::cu_skip_flag(CodingUnit const&)	[Unknown]	0x2b4290
InterPrediction::isSubblockVectorSpreadOverLimit	0.016001	0.016001	0.0	0.016001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	InterPrediction::isSubblockVectorSpreadOverLimit(int, int, int, int, int)	[Unknown]	0x1014f0
CABACWriter::joint_cb_cr	0.016001	0.016001	0.0	0.016001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::joint_cb_cr(TransformUnit const&, int)	[Unknown]	0x2bd340
func@0xef00	0.016001	0.016001	0.0	0.016001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	func@0xef00	[Unknown]	0xef00
DQIntern::RateEstimator::xSetSigSbbFracBits	0.016001	0.016001	0.0	0.016001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	DQIntern::RateEstimator::xSetSigSbbFracBits(FracBitsAccess const&, ChannelType)	[Unknown]	0x410610
QTBTPartitioner::exitCurrSplit	0.016001	0.016001	0.0	0.016001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	QTBTPartitioner::exitCurrSplit(void)	[Unknown]	0x3fe830
updateCandList<EncCu::xCheckRDCostMerge2Nx2N(CodingStructure*&, CodingStructure*&, Partitioner&, EncTestMode const&)::ModeInfo, (unsigned long)70>.constprop.444	0.016000	0.016000	0.0	0.016000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	unsigned int updateCandList<EncCu::xCheckRDCostMerge2Nx2N(CodingStructure*&, CodingStructure*&, Partitioner&, EncTestMode const&)::ModeInfo, (unsigned long)70>(EncCu::xCheckRDCostMerge2Nx2N(CodingStructure*&, CodingStructure*&, Partitioner&, EncTestMode const&)::ModeInfo, double, static_vector<EncCu::xCheckRDCostMerge2Nx2N(CodingStructure*&, CodingStructure*&, Partitioner&, EncTestMode const&)::ModeInfo, (unsigned long)70>&, static_vector<double, (unsigned long)70>&, unsigned long, int*).constprop.444	[Unknown]	0x2e66e0
std::__introsort_loop<unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>.isra.202	0.015999	0.015999	0.0	0.015999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void std::__introsort_loop<unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter>(unsigned int*, unsigned int*, long, __gnu_cxx::__ops::_Iter_less_iter).isra.202	[Unknown]	0x2c3850
CABACWriter::transform_tree	0.015999	0.015999	0.0	0.015999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::transform_tree(CodingStructure const&, Partitioner&, CUCtx&, PartSplit, int)	[Unknown]	0x2bf720
Reshape::getPWLIdxInv	0.015999	0.015999	0.0	0.015999	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Reshape::getPWLIdxInv(int)	[Unknown]	0x3d2420
UnitArea::contains	0.015998	0.015998	0.0	0.015998	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	UnitArea::contains(UnitArea const&) const	[Unknown]	0xd3cc0
[Outside any known module]	0.012824	0.012824	0.0	0.012824	0.0	0.0	0.0	0.0	0.0	[Unknown]	[Outside any known module]	[Unknown]	0x0
CABACWriter::affine_flag	0.012018	0.012018	0.0	0.012018	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::affine_flag(CodingUnit const&)	[Unknown]	0x2b5c30
Quant::xSetFlatScalingList	0.012004	0.012004	0.0	0.012004	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Quant::xSetFlatScalingList(unsigned int, unsigned int, unsigned int, int)	[Unknown]	0x3cde00
PU::isBiPredFromDifferentDirEqDistPoc	0.012004	0.012004	0.0	0.012004	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	PU::isBiPredFromDifferentDirEqDistPoc(PredictionUnit const&)	[Unknown]	0xd8f80
Picture::getRecoBuf	0.012003	0.012003	0.0	0.012003	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Picture::getRecoBuf(UnitArea const&, bool)	[Unknown]	0x125e00
Partitioner::getModeTypeSeries	0.012002	0.012002	0.0	0.012002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Partitioner::getModeTypeSeries(void) const	[Unknown]	0x3fdca0
Ctx::operator=	0.012002	0.012002	0.0	0.012002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	Ctx::operator=(Ctx const&)	[Unknown]	0x257200
IbcHashMap::calHashBlkMatchPerc	0.012002	0.012002	0.0	0.012002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	IbcHashMap::calHashBlkMatchPerc(Area const&)	[Unknown]	0x3a9b30
CodingStructure::getBuf	0.012002	0.012002	0.0	0.012002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CodingStructure::getBuf(CompArea const&, PictureType const&) const	[Unknown]	0xff6e0
dynamic_cache<Ctx>::get	0.012002	0.012002	0.0	0.012002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	dynamic_cache<Ctx>::get(void)	[Unknown]	0x27cfa0
PartitionerImpl::getCUSubPartitions	0.012002	0.012002	0.0	0.012002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	PartitionerImpl::getCUSubPartitions(UnitArea const&, CodingStructure const&, PartSplit)	[Unknown]	0x3ffab0
CU::isISPFirst	0.012002	0.012002	0.0	0.012002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CU::isISPFirst(CodingUnit const&, CompArea const&, ComponentID)	[Unknown]	0xd6840
LoopFilter::xEdgeFilterChroma	0.012002	0.012002	0.0	0.012002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	LoopFilter::xEdgeFilterChroma(CodingUnit const&, DeblockEdgeDir, int)	[Unknown]	0x3c0eb0
simdFilter<(X86_VEXT)4, (int)4, (bool)1, (bool)1, (bool)1>	0.012002	0.012002	0.0	0.012002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void simdFilter<(X86_VEXT)4, (int)4, (bool)1, (bool)1, (bool)1>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool)	[Unknown]	0x1ab260
CU::isPLT	0.012002	0.012002	0.0	0.012002	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CU::isPLT(CodingUnit const&)	[Unknown]	0xd6490
CU::canUseLfnstWithISP	0.012001	0.012001	0.0	0.012001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CU::canUseLfnstWithISP(CompArea const&, ISPType)	[Unknown]	0xdafe0
EncModeCtrl::xGetMinMaxQP	0.012001	0.012001	0.0	0.012001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncModeCtrl::xGetMinMaxQP(int&, int&, CodingStructure const&, Partitioner const&, int, SPS const&, PPS const&, PartSplit)	[Unknown]	0x305850
PreCalcValues::getMinBtSize	0.012001	0.012001	0.0	0.012001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	PreCalcValues::getMinBtSize(Slice const&, ChannelType) const	[Unknown]	0xbbae0
UnitBuf<short>::addWeightedAvg	0.012001	0.012001	0.0	0.012001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	UnitBuf<short>::addWeightedAvg(UnitBuf<short const> const&, UnitBuf<short const> const&, ClpRngs const&, unsigned char, bool, bool)	[Unknown]	0x1100a0
EncCu::xCheckRDCostInterIMV	0.012001	0.012001	0.0	0.012001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncCu::xCheckRDCostInterIMV(CodingStructure*&, CodingStructure*&, Partitioner&, EncTestMode const&, double&)	[Unknown]	0x2ef350
CodingStructure::getOrgBuf	0.012001	0.012001	0.0	0.012001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CodingStructure::getOrgBuf(CompArea const&)	[Unknown]	0xf51c0
std::vector<GeoMergeCombo, std::allocator<GeoMergeCombo>>::_M_realloc_insert<GeoMergeCombo>	0.012001	0.012001	0.0	0.012001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void std::vector<GeoMergeCombo, std::allocator<GeoMergeCombo>>::_M_realloc_insert<GeoMergeCombo>(__gnu_cxx::__normal_iterator<GeoMergeCombo*, std::vector<GeoMergeCombo, std::allocator<GeoMergeCombo>>>, GeoMergeCombo&&)	[Unknown]	0x303b00
TransformUnit::getCoeffs	0.012001	0.012001	0.0	0.012001	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	TransformUnit::getCoeffs(ComponentID) const	[Unknown]	0xd54b0
addAvg_SSE<(X86_VEXT)4, (int)8>	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	void addAvg_SSE<(X86_VEXT)4, (int)8>(short const*, int, short const*, int, short*, int, int, int, int, int, ClpRng const&)	[Unknown]	0x1a3670
EncCu::xReuseCachedResult	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	EncCu::xReuseCachedResult(CodingStructure*&, CodingStructure*&, Partitioner&)	[Unknown]	0x2effd0
CU::canUseISP	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CU::canUseISP(int, int, int)	[Unknown]	0xd68a0
CABACWriter::unary_max_eqprob	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	CABACWriter::unary_max_eqprob(unsigned int, unsigned int)	[Unknown]	0x2bfdd0
MvField::setMvField	0.012000	0.012000	0.0	0.012000	0.0	0.0	0.0	0.0	0.0	EncoderAppStatic	MvField::setMvField(Mv const&, int)	[Unknown]	0xe78a0
